time_s,capped
0.00011157989501953125,0
0.23342299461364746,0
0.0010530948638916016,0
0.006781339645385742,0
0.0001277923583984375,0
0.01473689079284668,0
0.00026702880859375,0
0.011802434921264648,0
0.023247957229614258,0
0.0012226104736328125,0
0.002564668655395508,0
0.00010919570922851562,0
0.0013806819915771484,0
0.0014400482177734375,0
0.0002269744873046875,0
0.0006003379821777344,0
0.02094554901123047,0
0.12485623359680176,0
0.016653060913085938,0
0.0005810260772705078,0
0.04973769187927246,0
0.008344888687133789,0
0.002612590789794922,0
0.00014472007751464844,0
0.011388778686523438,0
0.0010075569152832031,0
0.00011730194091796875,0
0.001031637191772461,0
0.0035614967346191406,0
0.1773064136505127,0
0.005037784576416016,0
0.00015020370483398438,0
0.0014073848724365234,0
0.00011944770812988281,0
0.00010919570922851562,0
0.01690530776977539,0
0.04176187515258789,0
0.2480030059814453,0
0.0006356239318847656,0
0.15451860427856445,0
0.0012011528015136719,0
0.0009260177612304688,0
0.0005283355712890625,0
0.0008928775787353516,0
0.0004994869232177734,0
0.0005083084106445312,0
0.9438159465789795,0
0.012597084045410156,0
0.017264127731323242,0
0.0008547306060791016,0
0.00023508071899414062,0
0.018410444259643555,0
0.013758659362792969,0
0.0008747577667236328,0
0.026453256607055664,0
0.0037565231323242188,0
0.1735222339630127,0
0.0012595653533935547,0
0.13566255569458008,0
0.0009043216705322266,0
0.0043871402740478516,0
0.0018532276153564453,0
0.0009076595306396484,0
0.0005736351013183594,0
0.008966445922851562,0
0.026135683059692383,0
1.0584754943847656,0
0.0019230842590332031,0
0.0015246868133544922,0
0.00011682510375976562,0
0.000102996826171875,0
0.010137557983398438,0
0.0015513896942138672,0
0.0001342296600341797,0
0.0005612373352050781,0
0.0006983280181884766,0
0.00011444091796875,0
0.0011320114135742188,0
0.00011992454528808594,0
0.00010323524475097656,0
0.0013527870178222656,0
0.0009260177612304688,0
0.0002465248107910156,0
0.014194011688232422,0
0.2411203384399414,0
0.008887767791748047,0
0.0009603500366210938,0
0.018779516220092773,0
0.8381812572479248,0
1.1093895435333252,0
0.014381885528564453,0
0.02149057388305664,0
0.00016307830810546875,0
0.012259960174560547,0
0.00015354156494140625,0
0.0019576549530029297,0
0.0005745887756347656,0
0.012907981872558594,0
0.0001289844512939453,0
0.0017230510711669922,0
0.0018720626831054688,0
0.0008556842803955078,0
0.001478433609008789,0
0.0011510848999023438,0
0.007416963577270508,0
0.0013606548309326172,0
0.000118255615234375,0
0.02860713005065918,0
0.0001590251922607422,0
9.822845458984375e-05,0
9.226799011230469e-05,0
0.003290891647338867,0
0.0008485317230224609,0
0.003721475601196289,0
0.0053708553314208984,0
0.12020397186279297,0
0.001096487045288086,0
0.0001304149627685547,0
0.0036792755126953125,0
0.40624284744262695,0
0.0017058849334716797,0
0.856461763381958,0
0.0013501644134521484,0
0.00012230873107910156,0
9.369850158691406e-05,0
0.009266138076782227,0
0.0016982555389404297,0
0.0006549358367919922,0
0.003475666046142578,0
0.008929729461669922,0
0.011785268783569336,0
0.0015420913696289062,0
0.024333477020263672,0
0.0002446174621582031,0
0.017457008361816406,0
0.0007753372192382812,0
0.009962320327758789,0
0.015340805053710938,0
0.0001938343048095703,0
0.009858846664428711,0
0.0013430118560791016,0
0.00011801719665527344,0
0.010237932205200195,0
0.00014591217041015625,0
0.0006546974182128906,0
0.020442724227905273,0
0.8621833324432373,0
0.00018835067749023438,0
9.560585021972656e-05,0
0.0015892982482910156,0
0.001935720443725586,0
0.00011229515075683594,0
9.894371032714844e-05,0
0.010342597961425781,0
0.005456209182739258,0
0.0001506805419921875,0
0.012643814086914062,0
0.0001704692840576172,0
0.0005948543548583984,0
0.00011038780212402344,0
0.00011682510375976562,0
0.005839347839355469,0
0.0008668899536132812,0
0.0007407665252685547,0
0.0011951923370361328,0
0.0022399425506591797,0
0.048863887786865234,0
0.001650094985961914,0
0.006220579147338867,0
0.08829426765441895,0
0.10540962219238281,0
0.00917363166809082,0
0.0031642913818359375,0
0.001219034194946289,0
0.0011487007141113281,0
0.0023479461669921875,0
0.001421213150024414,0
0.01242518424987793,0
0.0553593635559082,0
0.01574563980102539,0
0.00017595291137695312,0
0.00010251998901367188,0
0.020946264266967773,0
0.0009307861328125,0
0.0003676414489746094,0
0.007827043533325195,0
0.000141143798828125,0
0.0013937950134277344,0
0.0005600452423095703,0
0.0012502670288085938,0
0.0008661746978759766,0
0.02017998695373535,0
0.004088640213012695,0
0.000133514404296875,0
9.655952453613281e-05,0
0.0014088153839111328,0
0.050330162048339844,0
0.0013551712036132812,0
0.0006325244903564453,0
0.25417542457580566,0
0.0002391338348388672,0
0.000965118408203125,0
0.0021812915802001953,0
0.001405954360961914,0
0.0008761882781982422,0
0.020468473434448242,0
0.007242441177368164,0
0.04903221130371094,0
0.00107574462890625,0
2.8361423015594482,0
0.0001666545867919922,0
0.004104137420654297,0
